what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341070456500
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341070458188
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341070458631
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341070476695
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1341070478156
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1341070489726
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1341070491683
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1341070494292
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341070496779
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341070500324
executed,command,it.baeyens.avreclipse.ui,4.0.6,"it.baeyens.avreclipse.commands.uploadproject",1341070501055
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341070501467
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341070503837
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341070505951
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341070526217
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341070536615
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341070616575
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1341070645976
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1341070651455
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1341070665122
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1341070670533
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1341070679399
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1341070684930
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1341070688645
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1341070690125
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1341070700025
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1341070705312
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1341070707757
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1341070722779
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1341070723039
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1341070758871
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1341070765617
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1341070768691
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1341070771241
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1341070773295
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1341070774571
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1341070786778
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1341070821214
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1341070822956
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1341070825900
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1341070826875
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1341070830727
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1341070844243
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1341070853284
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1341070855123
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1341070868027
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1341070881319
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1341070885988
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1341070886653
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1341070887449
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1341070887944
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1341070889636
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1341070891089
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1341070901221
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1341070902938
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1341070957750
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1341070958780
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1341070963600
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1341070964884
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1341070977818
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1341070981612
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1341071057162
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1341071065352
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1341071075853
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1341071077009
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341071107360
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341071110460
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1341071122024
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1341071140183
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1341071146099
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1341071149604
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1341071151132
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341071155842
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341071159611
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1341071165376
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1341071167467
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341071177449
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341071178457
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341071178833
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341071179692
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1341071181308
executed,command,it.baeyens.avreclipse.ui,4.0.6,"it.baeyens.avreclipse.commands.uploadproject",1341071190591
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341071190989
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341071193381
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341071197352
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341071221143
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341071222339
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341071295173
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1341071308115
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1341071311946
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1341071319928
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341071321910
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341071325447
executed,command,it.baeyens.avreclipse.ui,4.0.6,"it.baeyens.avreclipse.commands.uploadproject",1341071330735
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341071331126
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341071333630
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341071335950
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341071378062
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1341071406497
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1341071409395
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1341071412810
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1341071415657
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1341071418225
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341071419939
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341071423385
executed,command,it.baeyens.avreclipse.ui,4.0.6,"it.baeyens.avreclipse.commands.uploadproject",1341071424637
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341071425025
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341071427429
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341071428980
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341071445295
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1341071450892
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341071454895
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341071458233
executed,command,it.baeyens.avreclipse.ui,4.0.6,"it.baeyens.avreclipse.commands.uploadproject",1341071459277
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341071459685
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341071462213
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341071463670
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341071477106
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1341071493655
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1341071523733
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341071526370
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341071529904
executed,command,it.baeyens.avreclipse.ui,4.0.6,"it.baeyens.avreclipse.commands.uploadproject",1341071531198
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341071531595
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341071534080
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341071536996
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341071566397
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1341071603023
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1341071605478
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1341071610892
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1341071616670
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1341071623707
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341071628727
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341071632284
executed,command,it.baeyens.avreclipse.ui,4.0.6,"it.baeyens.avreclipse.commands.uploadproject",1341071633824
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341071634235
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341071636659
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341071638955
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341071641065
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341071642224
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341071649158
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341071649870
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341071746032
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341071789462
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341071792214
executed,command,it.baeyens.avreclipse.ui,4.0.6,"it.baeyens.avreclipse.commands.uploadproject",1341071794834
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341071795246
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341071797646
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341071800662
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341071814834
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1341071816750
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1341071829071
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1341071830951
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1341071833789
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1341071834947
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341071837813
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341071841241
executed,command,it.baeyens.avreclipse.ui,4.0.6,"it.baeyens.avreclipse.commands.uploadproject",1341071843120
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341071843525
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341071846059
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341071854619
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341071892823
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1341072055602
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1341072085875
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1341072200251
